id,price,category,subcat,# of bedrooms,# of bathrooms,build size,land size,subdivision,data furnished,latitude,longitude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6253DD5A59868PH,95000000,house,townhouse,11,12,2000,1069,Brentwood,,120.6067012,16.4137451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO62105CFBC7FFCPH,6635400,house,single-family-house,4,3,100,120,Lancaster New City,,120.9098915,14.3908191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO619F81AF7DA84PH,11900000,house,townhouse,5,4,270,105,Town and Country Executive Village ,,121.1087252,14.61902129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61B316056981APH,29000000,house,single-family-house,6,5,500,321,BF Homes Parañaque,,121.0245799,14.4521766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO620484BDE20EBPH,12000000,house,single-family-house,3,3,250,180,BF Homes Parañaque,,121.0245799,14.4521766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6247E0C2990DAPH,18000000,house,single-family-house,3,4,220,288,BF Homes,,121.0245799,14.4521766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO625FAA279F61APH,7000000,house,townhouse,4,3,130,80,Metrocor B Homes,,120.996723,14.422561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5E69C4223A6DEPH,3640000,house,single-family-house,4,3,52,0,0,,121.100935,14.63931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO62552D89027DBPH,2254920,house,single-family-house,4,3,160.66,109,0,,121.47204,14.141655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5E69C1456E54DPH,2400000,house,single-family-house,4,3,40,0,0,,121.10977,14.574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5F5F22CBB1717PH,1404000,house,single-family-house,2,1,35,80,Happy Homes Capiz,,122.7238363,11.55781826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO620A65053AFCCPH,15000000,house,single-family-house,4,3,233,150,Better Living Subdivision,,121.024909,14.482705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61EE47966745FPH,15000000,house,townhouse,3,3,170,140,BF Homes Parañaque,,121.0245799,14.4521766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO626FC563AC958PH,230000000,house,single-family-house,7,7,800,665,BF Homes Parañaque,,121.022321,14.405874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6243DBC595E40PH,10510000,house,single-family-house,3,2,113,180,Montebello,,121.122037,14.179862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6253DF4047D78PH,100000000,house,single-family-house,13,10,1400,476,South Drive,39,120.6098403,16.4078437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61A70EA8579D6PH,32500000,house,single-family-house,3,2,250,200,Mahogany Place,39,121.06934,14.524033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO625F74797DD79PH,8288000,house,single-family-house,4,3,190,75,Mikeselle Sudivision,39,120.996723,14.422561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO623BFEC020820PH,22500000,house,single-family-house,5,6,325,432,bf resort,,120.985214,14.438526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO620364CFF1E9CPH,16000000,house,townhouse,2,3,158,209,bf resort,39,121.0133973,14.1388739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO618E2BE698E01PH,8250000,house,single-family-house,2,3,350,750,bf resort,39,120.531144,15.962635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO624C1885B7045PH,3200000,house,single-family-house,0,0,160,96,bf resort,,120.981053,14.455671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO620614BD76BC7PH,33500000,house,single-family-house,5,5,350,280,BF Homes Parañaque,,121.0245799,14.4521766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6181EC70BDDBEPH,5400000,house,townhouse,3,2,65,60,Amaia Series Nuvali,,121.0661417,14.2444071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO60249BA40ADC5PH,1201700,house,single-family-house,3,2,46,48,Amaia Series Nuvali,,120.686532,15.101341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61E8FFB0108D2PH,18750000,house,single-family-house,3,3,300,204,BF Homes Parañaque,,121.0245799,14.4521766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5E69BDE56045APH,5073000,house,single-family-house,3,3,205,140,0,,121.092265,14.629249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6013C06B6805APH,89000000,house,single-family-house,5,6,396,187,McKinley Hill Village,,121.0555623,14.5372453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61E39A63544A8PH,25000000,house,single-family-house,6,6,308,275,Better Living Subdivision,,121.024909,14.482705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5E69BE1341EC7PH,948300,house,single-family-house,6,6,48,111,0,,120.949223,15.345005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61E6702062B24PH,29000000,house,single-family-house,6,5,500,321,BF Homes Parañaque,,121.0245799,14.4521766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61B2E9AF85C35PH,40000000,house,single-family-house,5,5,500,465,BF Homes Parañaque,,121.0245799,14.4521766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO620C954E9D06CPH,36000000,house,single-family-house,4,3,450,375,tierra nueva,,121.037608,14.4179774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6247DFA82762BPH,15000000,house,single-family-house,3,3,170,140,BF Homes,,121.0245799,14.4521766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5ECF1A4CEE12CPH,2000000,house,single-family-house,1,1,64.2,88,Punta Altezza,,121.122173,14.176345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6215C376E3522PH,225000000,house,single-family-house,5,5,800,570,Ayala Alabang Village,,121.022321,14.405874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6264CE3D9ED54PH,73000000,house,single-family-house,5,7,570,450,AFPOVAI,40,121.036376,14.517219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61D4F7E8CEAD8PH,919999999,house,single-family-house,5,5,1644,2244,Forbes Park,,121.037774,14.5464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6218962259BA2PH,25000000,house,single-family-house,3,3,263,297,BF Resort Village,,120.985214,14.438526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO62727F3F6D32EPH,5900000,house,single-family-house,4,3,88,125,Pallas Athena Executive Village,,120.93395,14.367465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6268DEEB3E91APH,3640000,house,single-family-house,4,3,95,100,Pallas Athena Executive Village,,121.0735873,14.2615584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO621EC74005706PH,5000000,house,single-family-house,3,2,75,100,Ciudad Esperanza,39,125.611521,7.127645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO60E8396096697PH,28000000,house,single-family-house,5,5,420,500,Ciudad Esperanza,,120.581264,16.39936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6210738E2D46EPH,5831600,house,single-family-house,3,2,120,84,Lancaster,,120.9356405,14.3841135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO62942887CD2E7PH,13000000,house,single-family-house,4,4,180,0,Greenheights ,39,121.011835,14.468547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO628D82BBB1554PH,45000000,house,single-family-house,3,3,300,450,Maria Luisa Estate,39,123.91229,10.345495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61EA4A3DC470DPH,40000000,house,single-family-house,5,5,500,465,BF Homes Parañaque,,121.0245799,14.4521766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61737AF96EC01PH,36000000,house,single-family-house,5,4,309,2080,Lemonville Subdivision,38,123.852961,10.25119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6243C9B1E6DD5PH,3080000,house,single-family-house,2,1,45,83,La Joya Subdivision,38,121.10166,14.294425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO620B5491C8936PH,11000000,house,townhouse,3,3,160,120,Better Living Subdivision,,121.024909,14.482705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO618E2BE92FB8APH,990000,house,single-family-house,3,3,101,165,Better Living Subdivision,,120.564517,15.330101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO619DFB8B6971FPH,14800000,house,single-family-house,4,4,300,385,Better Living Subdivision,38,123.944039,10.380845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6242C520836C8PH,12350000,house,single-family-house,0,4,290,601,Better Living Subdivision,38,120.635072,15.10712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5E69BE73AD7C3PH,3563000,house,villas,0,4,133.1,106,0,38,120.941484,14.412765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61B72643C8061PH,4551600,house,single-family-house,0,4,196,151,0,,121.630938,13.967566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO623A8F3836F13PH,5121296,house,single-family-house,3,2,90,112.5,Acropolis at Golden Horizon,,120.886854,14.290812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO626A011236B5BPH,7500000,house,townhouse,3,3,140,80,marcos alvarez,,120.996723,14.422561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61F63DD08661APH,4500000,house,townhouse,2,2,71,59,Rhonaville Townhomes,,120.969795,14.464621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO628204463F3D8PH,2500000,house,single-family-house,0,2,80,120,Rhonaville Townhomes,,122.521147,10.76424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5FA22519AAE7BPH,48800000,house,townhouse,4,5,500,97.6,Filinvest Heights,,121.1063737,14.70186462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO624C1AB076F68PH,2870000,house,single-family-house,0,0,84,70,Filinvest Heights,,120.996723,14.422561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO628C817F44CFCPH,5268662,house,single-family-house,3,2,112.36,80,North Orchard ,,120.9683088,14.844514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO622974FC6DF7DPH,3789500,house,single-family-house,3,2,97,142,Camella Tarlac Phase 1,,120.627325,15.486125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6215DADF3EFB4PH,16500000,house,single-family-house,4,2,213,260,Better Living Subdivision,,121.024909,14.482705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO60A46AC77C98DPH,14858200,house,single-family-house,0,2,331.6,300,Better Living Subdivision,,121.0088385,14.260047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO62884C6AB7223PH,14000000,house,townhouse,3,2,60,72,Better Living Subdivision,39,120.9181558,14.4219182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61CD661245DDFPH,2500000,house,single-family-house,2,2,80,40,Woodstate,,120.9777822,14.3981207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO622974FC7748FPH,3921857,house,single-family-house,2,2,221,126,Marescoville Subdivision,,121.43349,14.257075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6205E9253910CPH,40000000,house,single-family-house,4,4,500,612,BF Homes Parañaque,,121.0245799,14.4521766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6197472111A16PH,24000000,house,single-family-house,4,3,312,300,BF Homes Parañaque,,121.0245799,14.4521766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO628E3F75307F1PH,22000000,house,single-family-house,3,3,400,400,Mapayapa Village 3,,121.059136,14.682138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6205E2F433496PH,13900000,house,townhouse,4,4,200,140,BF Homes Parañaque,,121.0245799,14.4521766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO60B4AE96E7C6CPH,5744000,house,single-family-house,4,3,85,88,Camella Dos Rios Trails,,121.0721529,14.2220299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6018C900406E5PH,90000000,house,villas,6,10,1000,3213,Fairmont Hills,,121.174914,14.57982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61F9FFCCBC3C9PH,21000000,house,single-family-house,5,5,190,184,Robinsons Highlands,,125.6050339,7.146756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61E8BB83736F2PH,5000000,house,single-family-house,3,2,150,410,Robinsons Highlands,39,121.127294,14.6599719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61A3836AE43EAPH,16500000,house,single-family-house,4,3,360,207,Tagaytay Country Homes 3,,120.95476,14.119975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5E69C16E9FAFAPH,2798100,house,single-family-house,4,3,31.09,0,0,,120.991585,14.570199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6241166FBFDC7PH,20000000,house,single-family-house,4,4,500,934,0,39,121.2295491,14.1690114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5E69C3B6EFDEFPH,3970200,house,single-family-house,4,4,228,165,0,39,121.36156,14.773455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO60DEB65A44BE2PH,3636387,house,single-family-house,4,4,114.03,192,Princeton Heights,,120.96438,14.42957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5E69C2871D6B7PH,5424600,house,single-family-house,4,4,282,240,0,,120.54822,14.666375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO610E7C05C9983PH,88000000,house,single-family-house,6,6,680,700,Hillsborough,40,121.040194,14.434669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5E69C128EFC1APH,700000,house,single-family-house,6,6,12.5,0,0,40,120.9825154,14.5860743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6237D9FD2B21BPH,135000000,house,single-family-house,5,4,332,353,Magallanes Village,40,121.017778,14.534456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO604890B608DFEPH,1200000,house,single-family-house,0,4,72.25,81,Magallanes Village,40,121.151417,14.239095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61766588C5FE9PH,22000000,house,single-family-house,4,3,320,288,BF Homes Parañaque,,121.0245799,14.4521766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61D800B0D9C52PH,6000000,house,townhouse,4,3,115,80,BF Homes Parañaque,,120.985214,14.438526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO607A8741E1596PH,22000000,house,single-family-house,5,4,350,378,Stonecrest Subdivision,38,121.0434637,14.3368386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO60CAFCA027683PH,3300000,house,townhouse,3,2,72,48,Bloomfield Heights,38,121.182157,14.594745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO628AD9F724077PH,8000000,house,single-family-house,2,2,180,200,Bloomfield Heights,39,120.997322,14.120815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5E69C1AEA46D7PH,5288000,house,single-family-house,2,2,185,192,0,39,120.981633,15.491535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO621ECC87EFF3FPH,23000000,house,single-family-house,3,5,255,185,BF RESORT VILLAGE,,120.985214,14.438526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5E69C1AEA46D7PH,5288000,house,single-family-house,,,185,192,0,,120.981633,15.491535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5FDF06D1A2373PH,4200000,house,single-family-house,2,1,60,70,Camella Cerritos,39,120.9943658,14.3810075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO60E2AA3D0CB68PH,1700000,house,single-family-house,2,1,37.3,70,New Leaf,,120.8736,14.310683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5E69BE3967629PH,4184196,house,villas,2,1,145.68,111.9,0,,123.976546,10.27632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5E69C0BEA5CA1PH,865605,house,single-family-house,2,1,50.18,0,0,,121.049276,14.45461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5ED0E678EB976PH,1517128,house,townhouse,2,1,40.32,50.4,Futura Homes Zamboanga,,122.130196,6.943652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO624C188B1EFE6PH,1705000,house,townhouse,0,0,55,35,Futura Homes Zamboanga,,121.127294,14.6599719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5C65865FD5183PH,4000000,house,townhouse,3,2,82,80,Greenland Cainta,,121.119726,14.57923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO60179E15E4D1EPH,12500000,house,townhouse,3,3,170,42,Commonwealth,40,121.082236,14.696697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5F323D2754D75PH,2150500,house,single-family-house,3,3,60,50,Kensington Village,40,120.893418,14.387925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5E69BE728BA9EPH,3144000,house,single-family-house,3,3,114,132,0,40,120.686532,15.101341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO60249BA699A22PH,11751000,house,single-family-house,3,3,327,315,0,40,121.100145,14.632613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5E69C0855F521PH,1800000,house,single-family-house,3,3,60,132,0,40,120.489107,15.980465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5FAB4E072C8A2PH,3492550,house,single-family-house,3,3,136,166.75,0,40,121.104518,13.764085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5F9522A62E884PH,3950000,house,townhouse,3,2,82.25,47,Beatrice Townhomes,,121.46322,14.759571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61F2709641381PH,2081500,house,single-family-house,0,2,60,50,Beatrice Townhomes,,120.893418,14.387925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO60409A8D58CD9PH,4435000,house,single-family-house,2,2,53,88,Camella Calamba,,121.113605,14.191945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO60EC2E3B8360EPH,2262800,house,single-family-house,2,2,46,133,Camella Calamba,,121.104518,13.764085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5F9A1A6A854A7PH,5500800,house,single-family-house,2,2,96,134,Camella Calamba,,121.67738,13.78278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5F323D273257FPH,2150500,house,single-family-house,2,2,60,50,Kensington Village,,120.893418,14.387925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO60DD3D8D85E77PH,8106200,house,townhouse,3,3,91.92,112,Aria,,121.121966,14.612819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO608FB94C91697PH,5670000,house,single-family-house,3,2,93,155,Sunrise Alexa Subdivision,,121.180373,14.580645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5ECF563453F51PH,5650000,house,single-family-house,3,3,84.19,110,Ashton Fields,,121.137475,14.16919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO624C1889B1615PH,5106000,house,single-family-house,0,0,183,114,Ashton Fields,,121.092265,14.629249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5E69BE5E1A4C3PH,2915650,house,single-family-house,0,0,115,63,0,,121.52864,14.277605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO608FC3DABE9F9PH,6610000,house,single-family-house,3,2,116,164,Sunrise Alexa Subdivision,,121.180373,14.580645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5E69C065E1F95PH,2234450,house,villas,1,2,74,45,Sunrise Alexa Subdivision,,121.123722,14.551401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5FD6053E07440PH,17695000,house,townhouse,4,4,229,77,Brizlane Residences,,121.053576,14.669878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO60DD384C9A64APH,9700000,house,single-family-house,3,2,63,180,Amarilyo Crest,,121.157888,14.56058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO624FBB1B00B89PH,2185000,house,single-family-house,0,0,46,96,Amarilyo Crest,,124.6098834,8.410484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO619CE91ADCFC7PH,17000000,house,single-family-house,4,5,171,264,Sun Valley Golf & Residential Estate,39,121.240436,14.670622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5E69C07C6E00CPH,4322800,house,single-family-house,4,5,288,284,0,39,121.195159,14.576725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO60B8860A656B3PH,5000000,house,single-family-house,2,1,63.3,96,Idesia Heights,39,120.944111,14.304975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO624FBB1100AAEPH,5640000,house,single-family-house,0,0,140,100,Idesia Heights,,121.171092,14.644339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6268DEE875F99PH,1635000,house,single-family-house,0,0,150,180,Idesia Heights,,120.9792,15.476805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO60D526C230553PH,32000000,house,townhouse,5,5,350,125,Idesia Heights,39,121.060157,14.569208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5E449DF691C82PH,95000000,house,single-family-house,3,4,300,477,San Miguel Village,,121.025511,14.56596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5E69C0517F26DPH,990000,house,single-family-house,3,4,56,80,0,,121.27173,15.501195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5FAB4E07B7C2APH,3603500,house,single-family-house,3,4,189,179,0,,121.57175,14.374055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5E69C2CDA282APH,1885800,house,single-family-house,3,4,26.94,0,0,,121.049276,14.45461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO624C188725219PH,3753000,house,single-family-house,0,0,90,77,0,,120.973539,14.448666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO624C187D9992APH,3912000,house,single-family-house,0,0,97,88,0,,120.9777822,14.3981207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5E69C067A24B4PH,2457849,house,villas,1,0,83,45,0,,121.123722,14.551401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO60B496CAB41D5PH,3050000,house,townhouse,2,1,42,90,Idesia Dasmariñas Phase 2,,120.944111,14.304975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5E69C1A3948D1PH,3580000,house,single-family-house,2,1,90,100,0,,121.89314,14.260047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5E69C17A1A4C6PH,11058400,house,single-family-house,2,1,327,239,0,,120.998324,14.372461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5E69C47AA423FPH,2000000,house,townhouse,1,1,80,40,0,,121.39213,14.294051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO608FBFF4555F4PH,6440000,house,single-family-house,3,2,115,115,Sunrise Alexa Subdivision,,121.180373,14.580645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO624C18801076DPH,3172284,house,single-family-house,0,0,113.74,110,Sunrise Alexa Subdivision,,120.986405,14.282791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO624C188516DAFPH,3360000,house,townhouse,0,0,67,52,Sunrise Alexa Subdivision,,120.981053,14.455671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61DFC77274A30PH,5891200,house,single-family-house,3,3,96.2,250,Mansfield Residences,39,120.614202,15.114835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO624C1884991C5PH,2331000,house,single-family-house,0,0,63,87,Mansfield Residences,,121.0176813,14.7514674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO624FBB0D450BCPH,3900000,house,single-family-house,0,0,180,180,Mansfield Residences,,121.0535937,14.3494688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO624FBB0FAAEB3PH,4840000,house,single-family-house,0,0,121,120,Mansfield Residences,,121.195159,14.576725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5E69C1983EA2DPH,4500000,house,single-family-house,0,0,50,0,0,,121.081903,14.605396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO60B496CF6FF3APH,4800000,house,single-family-house,3,2,63,100,Idesia Dasmariñas Phase 2,,120.944111,14.304975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO60B4A27B0C074PH,5600000,house,single-family-house,2,1,52.25,118,Idesia Lipa,,121.1701226,13.9775271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO60B8686B51A3EPH,4100000,house,single-family-house,2,1,52.25,80,Idesia Dasmariñas Phase 1,,120.944111,14.304975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA625691714C79BPH,5700000,house,single-family-house,3,2,106.97,180,Northfields Executive Village,,120.7973062,14.8743986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5FD72847C9498PH,5591250,house,townhouse,3,3,89,52,Masinag 2 Townhomes,,121.171092,14.644339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5E69C170A8CF0PH,3099000,house,single-family-house,,,57,0,0,,121.03781,14.720093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5ED0E6784E65FPH,1855068.34,house,townhouse,2,1,40.32,78.4,Futura Homes Zamboanga,,122.130196,6.943652,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,, ,,,,
HO60EC2E3FCD5BEPH,3542230,house,single-family-house,2,1,96,82,Futura Homes Zamboanga,,120.9062254,14.4084872,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,, ,,,,
HO620369F5DDB61PH,20000000,house,single-family-house,3,2,90,310,Futura Homes Zamboanga,39,121.025633,14.499387,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,, ,,,,
HO61F27093DD563PH,3673560,house,single-family-house,0,2,84,120,Futura Homes Zamboanga,39,120.893418,14.387925,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,, ,,,,
